kode_desa;kode_karts;nama_objek;jenis;x;y;z;provinsi;kabupaten;kecamatan;desa;dukuh;tempat_unik;letak;akses;biota;potensi;pemanfaatan;keterangan
3312040001;GNS_WNG_GRW;sumber Kali Andong;MATAAIR;494271;9108936;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040001;GNS_WNG_GRW;Klego Bawah;MATAAIR;494262;9109598;404;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;Klumpit;;Lereng Depresi;jalan desa beton;;;sudah dimanfaatkan;
3312040001;GNS_WNG_GRW;Sumber winong;MATAAIR;492490;9112073;;Jawa Tengah;Wonogiri;Giriwoyo;Giriwoyo;;;;;;;;
3312040001;GNS_WNG_GRW;Sumber Lo;MATAAIR;492936;9112108;;Jawa Tengah;Wonogiri;Giriwoyo;Giriwoyo;;;;;;;;
3312040001;GNS_WNG_GRW;Sumber Kenteng;MATAAIR;492018;9112495;;Jawa Tengah;Wonogiri;Giriwoyo;Sejati;;;;;;;;
3312040001;GNS_WNG_GRW;Banyuripan1;MATAAIR;491977;9112589;;Jawa Tengah;Wonogiri;Giriwoyo;Sejati;;;;;;;;
3312040001;GNS_WNG_GRW;Banyuripan2;MATAAIR;490628;9113628;;Jawa Tengah;Wonogiri;Giriwoyo;Sejati;;;;;;;;
3312040002;GNS_WNG_GRW;Mataair Jambewangi;MATAAIR;488196;9110109;;Jawa Tengah;Wonogiri;Giriwoyo;Platarejo;;;;;;;;
3312040002;GNS_WNG_GRW;Sumber Kerok;MATAAIR;487998;9110688;;Jawa Tengah;Wonogiri;Giriwoyo;Platarejo;;;;;;;;
3312040002;GNS_WNG_GRW;Mataair Tameng 4;MATAAIR;487945;9110720;;Jawa Tengah;Wonogiri;Giriwoyo;Platarejo;;;;;;;;
3312040002;GNS_WNG_GRW;Kali Tameng Kidul;MATAAIR;489994;9108298;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Sumber Tail;MATAAIR;490389;9108306;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Mataair Kerok;MATAAIR;489776;9108818;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Kali Mbatu;MATAAIR;489418;9109606;;Jawa Tengah;Wonogiri;Giriwoyo;Titosuworo;;;;;;;;
3312040002;GNS_WNG_GRW;Mataair Tameng 2;MATAAIR;490537;9109637;380;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Ngampel;dihalaman rumah;Pusat Depresi;jalan makadam;;;belum dimanfaatakan;terdapat tata batuan di tepi ponor dan ditutupi bambu. Svyr Wahyu, Pandi, Kevin
3312040002;GNS_WNG_GRW;Sumber Lemah mendok;MATAAIR;490538;9109640;379;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Ngampel;dihalaman rumah;Pusat Depresi;jalan makadam;;;belum dimanfaatakan;didalam ponor ada saringan besi untuk menahan sampah yang masuk ke ponor. Svyr Wahyu, Pandi, Kevin
3312040002;GNS_WNG_GRW;Mataair Njebek;MATAAIR;490422;9109720;391;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Ngampel;;Pusat Depresi;jalan desa beton;;;belum dimanfaatakan;terdapat tata batuan di tepi ponor dan ditutupi bambu. Svyr Wahyu, Pandi, Kevin
3312040002;GNS_WNG_GRW;Mataair Dondong;MATAAIR;491026;9107386;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040002;GNS_WNG_GRW;Sumber Glonggong;MATAAIR;494709;9108489;;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;;;;;;;;
3312040002;GNS_WNG_GRW;Mataair Mbamban;MATAAIR;493235;9108453;396;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;Baksari;;Pusat Depresi;jalan setapak;pisang, jagung, singkong;resapan air;belum dimanfaatakan;
3312040003;GNS_WNG_GRW;Sumber Klumpit;MATAAIR;492947;9109074;348;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;Baksari;ladang;Pusat Depresi;jalan setapak;jati, bambu, mahoni;;belum dimanfaatakan;
3312040007;GNS_WNG_GRW;Kali kakap;MATAAIR;492591;9109511;344;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;Tambah Rejo;ladang jagung;Pusat Depresi;jalan makadam;jagung, pohon petai, jati;;belum dimanfaatakan;disaat hujan air masuk di dalam ponor tersebut
3312040008;GNS_WNG_GRW;Ngebrak kidul;MATAAIR;493341;9110285;;Jawa Tengah;Wonogiri;Giriwoyo;Guotirto;;;;;;;;
3312040012;GNS_WNG_GRW;Kali Genuk;MATAAIR;492026;9109101;329;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;belakang rumah p cipto;Alur Lembah;jalan desa beton;;sumur permanen;sudah dimanfaatkan;dimanfaatkan 20kk. Svyr Sonara, Suyono, Marino, Jonggring
3312040012;GNS_WNG_GRW;Kali Tukluk;MATAAIR;491856;9109109;;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;belakang rumah m tugino;Alur Lembah;jalan makadam;;sumur permanen;sudah dimanfaatkan;Svyr Sonara, Suyono, Marino, Jonggring
3312040012;GNS_WNG_GRW;Teleng;MATAAIR;491969;9109443;327;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;belakang rumah mas ari;Alur Lembah;jalan desa beton;;sumur permanen;sudah dimanfaatkan;kedalaman 24 m, dimanfaatkan 35kk. Svyr Sonara, Suyono, Marino, Jonggring
3312040014;GNS_WNG_GRW;Sekoro;MATAAIR;490572;9109655;391;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Ngampel;samping rumah;Pusat Depresi;jalan makadam;;sumur permanen;sudah dimanfaatkan;dimanfaatkan keluarga pak warsono, kedalaman sumur 13 meter, kualitas dan kuantitas baik. Svyr Wahyu, Pandi, Kevin
3312040014;GNS_WNG_GRW;NN10;MATAAIR;491934;9109732;332;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;dekat SD kansius;Alur Lembah;jalan desa beton;pohon palm;sumur permanen;sudah dimanfaatkan;Svyr Sonara, Suyono, Marino, Jonggring
3312040014;GNS_WNG_GRW;NN09;MATAAIR;490704;9109943;355;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Simpar;TK darma wanita;Lereng Depresi;jalan desa beton;;;sudah dimanfaatkan;dimanfaatkan SD dan TK, kedalaman sampai 5.10 m diameter 1.8m. Svyr Wahyu, Pandi, Kevin
3312040001;GNS_WNG_GRW;Telogo Njeruk;TELAGA;491251;9108148;383;Jawa Tengah;Wonogiri;Giriwoyo;Girikikis;Kerok;tengah ladang;Lereng Depresi;jalan setapak;;;sudah dimanfaatkan;
3312040002;GNS_WNG_GRW;Lemah Ambles;COLLAPS;491358;9108104;386;Jawa Tengah;Wonogiri;Giriwoyo;Tirtosuworo;Darmosito;ladang;Pusat Depresi;jalan setapak;jagung, bambu, jati, akaisa;;sudah dimanfaatkan;dimanfaatkan untuk pengairan pertanian
3312020001;GNS_WNG_PRG;G. Grimbal;GUA H;482028;9094710;108;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Klampean;;Lereng Depresi;-;;;;-
3312020002;GNS_WNG_PRG;L_Gondang;GUA H;489558;9093491;93;Jawa Tengah;Wonogiri;Paranggupito;Gudang Harjo;Duren;;Lereng Depresi;Jalan Setapak;;;;MCK
3312020002;GNS_WNG_PRG;G. Song Luweng;GUA H;486089;9096266;207;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Wedungan;;Tebing/Patahan;Jalan Setapak;;;;
3312020003;GNS_WNG_PRG;G. Grungungan;GUA H;487218;9094384;139;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Guntur;;;;;;;
3312020003;GNS_WNG_PRG;G. Suci;GUA H;488190;9096183;171;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Plawon;;;;;;;
3312020003;GNS_WNG_PRG;G. NN;GUA H;488900;9093296;109;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Plawon;;;;;;;
3312020003;GNS_WNG_PRG;G . Sawah;GUA H;489462;9093513;99;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Sawah;;;;;;;
3312020007;GNS_WNG_PRG;G. NN;GUA H;482040;9099876;278;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Tlogorejo;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;G. NN;GUA H;482324;9099529;250;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Tlogorejo;;Pusat Depresi;;;;;
3312020007;GNS_WNG_PRG;G. Karangpasir 1;GUA H;482005;9099893;270;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Tlogorejo;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;G. Karangpasir 2;GUA H;481995;9099854;260;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Tlogorejo;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;G. Jomblang;GUA H;481355;9099608;140;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Janglot;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;G. Karet;GUA H;481633;9099450;256;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;GodangSari;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;G. Srajut;GUA H;481203;9099288;237;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Lumujing;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;G. Krokoh;GUA H;481203;9099288;237;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Lumujing;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;G. Kutah;GUA H;480012;9097657;133;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Jamburejo;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;G. Kendat;GUA H;484888;9100438;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Prengguk;;Lereng Depresi;;;;;
3312020001;GNS_WNG_PRG;L. Karang Wungu;GUA V;483958;9097020;215;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Karangwungu;;Pusat Depresi;Jalan Setapak;;;;Tertutup
3312020001;GNS_WNG_PRG;L. banteng;GUA V;484224;9095276;135;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Banteng;;Lereng Depresi;Jalan Setapak;;;;Multi pitch. crac
3312020001;GNS_WNG_PRG;L. Sawit;GUA V;484340;9095875;184;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Sawit;;Pusat Depresi;Jalan Setapak;;;;tertutup
3312020001;GNS_WNG_PRG;L. Sawit II;GUA V;483845;9096383;193;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Sawit;;Pusat Depresi;Jalan Setapak;;;;Menyempit Kedalam
3312020001;GNS_WNG_PRG;L. Suling;GUA V;484094;9094967;130;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Karangkulon;;Pusat Depresi;Jalan Setapak;;;;
3312020001;GNS_WNG_PRG;L. Karangkulon;GUA V;483755;9094371;98;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Karangkulon;;Pusat Depresi;Jalan Setapak;;;;
3312020001;GNS_WNG_PRG;L. WatuMiring;GUA V;484083;9093065;78;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Bandungan;;Lereng Depresi;Jalan Setapak;;;;Multi pitch. good
3312020001;GNS_WNG_PRG;L. Gulumampang;GUA V;484347;9094989;132;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Ngelo;;Pusat Depresi;Jalan Setapak;;;;Dagling
3312020001;GNS_WNG_PRG;L. Nguni;GUA V;484844;9096954;213;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Nguni;;Pusat Depresi;Jalan Setapak;;;;GOOD
3312020001;GNS_WNG_PRG;L. Kranding;GUA V;483334;9094923;131;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Kranding;;Pusat Depresi;Jalan Setapak;;;;tertutup
3312020001;GNS_WNG_PRG;L. Balong;GUA V;483399;9095282;131;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Kranding;;Lereng Depresi;Jalan Setapak;;;;
3312020001;GNS_WNG_PRG;L. Setro;GUA V;484636;9095717;195;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Setro;;Pusat Depresi;Jalan Setapak;;;;
3312020001;GNS_WNG_PRG;Telogo Tangkil;GUA V;484377;9093282;44;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Tangkil;;Pusat Depresi;Jalan Setapak;;;;Air Keruh
3312020001;GNS_WNG_PRG;L. Sawah;GUA V;484189;9093290;39;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;sawah;;Lereng Depresi;Jalan Setapak;;;;Multi pitch. good
3312020001;GNS_WNG_PRG;L. ngringin;GUA V;484407;9094167;95;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Bandungan;;Pusat Depresi;Jalan Setapak;;;;tertutup
3312020001;GNS_WNG_PRG;L. Bandungan;GUA V;484444;9094739;130;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Bandungan;;Pusat Depresi;Jalan Setapak;;;;tertutup
3312020001;GNS_WNG_PRG;L. SongDuwur;GUA V;484651;9094739;60;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Songduwur;;Tebing;Jalan Setapak;;;;crack,Vg
3312020001;GNS_WNG_PRG;L. AlasGung;GUA V;484543;9093690;69;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Songduwur;;Lereng Depresi;Jalan Setapak;;;;-
3312020001;GNS_WNG_PRG;L. Kranding II;GUA V;483499;9095299;112;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Kranding;;Lereng Depresi;Jalan Setapak;;;;crack
3312020001;GNS_WNG_PRG;L. Setro II;GUA V;484488;9096240;214;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Setro;;Lereng Depresi;Jalan Setapak;;;;Ambles
3312020001;GNS_WNG_PRG;L. Ngledok;GUA V;482675;9095037;110;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;Klampean;;Lereng Depresi;Jalan Setapak;;;;-
3312020001;GNS_WNG_PRG;L. Branjang Wetan;GUA V;486065;9093730;;Jawa Tengah;Wonogiri;Paranggupito;Paranggupito;;;;;;;;
3312020002;GNS_WNG_PRG;L. BranjangKulon;GUA V;485714;9093741;32;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Branjang;;Lereng Depresi;Jalan Setapak;Walet;;;
3312020002;GNS_WNG_PRG;L. Joso;GUA V;486065;9095377;140;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Bogor;;Pusat Depresi;Jalan Setapak;;Aliran air;;
3312020002;GNS_WNG_PRG;L. NN;GUA V;485801;9095983;230;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Bogor;;Lereng Depresi;Jalan Setapak;Kelelawar;;;
3312020002;GNS_WNG_PRG;L. Tobongan;GUA V;485269;9095895;190;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Bogor;;Pusat Depresi;Jalan Setapak;;;;
3312020002;GNS_WNG_PRG;L. Branjang 1;GUA V;486065;9093730;94;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Jahen;;Pusat Depresi;Jalan Setapak;;;;
3312020002;GNS_WNG_PRG;L. Jaen;GUA V;484843;9094310;111;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Jahen;;Lereng Depresi;Jalan Setapak;;;;
3312020002;GNS_WNG_PRG;L. Jaen II;GUA V;485360;9094450;150;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Jahen;;Lereng Depresi;Jalan Setapak;;;;
3312020002;GNS_WNG_PRG;L. Jomblang;GUA V;485360;9094450;;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Jahen;;;;;;;
3312020002;GNS_WNG_PRG;L. Hambusan;GUA V;488035;9092505;26;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Ngambusan;;Pusat Depresi;Jalan Setapak;;;;Tembus laut
3312020002;GNS_WNG_PRG;L. Ngelo;GUA V;484192;9094848;144;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Ngelo;;Lereng Depresi;;;;;
3312020002;GNS_WNG_PRG;L. Pakel Kopek;GUA V;486386;9096122;179;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Pakel Kopek;;Pusat Depresi;Jalan Setapak;;;;
3312020002;GNS_WNG_PRG;L. Papin;GUA V;486146;9094435;117;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Papin;;Lereng Depresi;Jalan Setapak;;;;
3312020002;GNS_WNG_PRG;G. Jomblang;GUA V;486036;9096338;227;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Wedungan;;Tebing/Patahan;Jalan Setapak;;;;
3312020002;GNS_WNG_PRG;Song Luweng;GUA V;486038;9096225;193;Jawa Tengah;Wonogiri;Paranggupito;Gudangharjo;Wedungan;;Pusat Depresi;Jalan Setapak;;;;
3312020003;GNS_WNG_PRG;L. Blimbing;GUA V;487500;9096318;169;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Ngasem;;Pusat Depresi;Jalan Setapak;;;;
3312020003;GNS_WNG_PRG;L. Sigar;GUA V;487459;9095865;164;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Puwun;;Lereng Depresi;Jalan Setapak;;;;Sistem crack
3312020003;GNS_WNG_PRG;L. Talunombo;GUA V;487003;9095901;180;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Talunombo;;;Jalan Setapak;;;;
3312020003;GNS_WNG_PRG;L. NN;GUA V;489265;9093463;96;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Talunombo;;;Jalan Setapak;;;;
3312020003;GNS_WNG_PRG;L. Suling;GUA V;488030;9095785;195;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Puwun;;;;;;;
3312020003;GNS_WNG_PRG;L. Utoh II;GUA V;487128;9094871;146;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Ngabean;;;;;;;
3312020003;GNS_WNG_PRG;L. Guntur;GUA V;487372;9094527;152;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Guntur;;;;;;;
3312020003;GNS_WNG_PRG;L. Utoh I;GUA V;487009;9094987;152;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Ngabean;;;;;;;
3312020003;GNS_WNG_PRG;L. Jomblang;GUA V;487555;9093709;138;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Petir;;;;;;;
3312020003;GNS_WNG_PRG;L. Petir;GUA V;487731;9093617;118;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Petir;;;;;;;
3312020003;GNS_WNG_PRG;L. Plawon II;GUA V;488316;9096122;92;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Plawon;;;;;;;
3312020003;GNS_WNG_PRG;L. Hambusan;GUA V;488035;9092505;26;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Ngambusan;;;;;;;
3312020003;GNS_WNG_PRG;L. Gundang Kutil;GUA V;488310;9093959;127;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Petir;;;;;;;
3312020003;GNS_WNG_PRG;L. Gondang;GUA V;489558;9093491;93;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Duren;;;;;;;
3312020003;GNS_WNG_PRG;L. Kajor;GUA V;488270;9094520;152;Jawa Tengah;Wonogiri;Paranggupito;Gunturharjo;Guntur;;;;;;;
3312020004;GNS_WNG_PRG;L. Wora. wari;GUA V;488890;9097574;;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Pucung;;Pusat Depresi;Jalan Setapak;;;;
3312020004;GNS_WNG_PRG;L. Mlati;GUA V;488207;9097818;281;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Pucung;;;Jalan Setapak;;;;
3312020004;GNS_WNG_PRG;L. Sawit;GUA V;488676;9097724;265;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Pucung;;;Jalan Setapak;;;;
3312020004;GNS_WNG_PRG;L. Precet;GUA V;487898;9099020;;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Ngejring;;Lereng Depresi;;;;;
3312020004;GNS_WNG_PRG;L. ngejring;GUA V;487653;9098620;275;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Ngejring;;;;;;;
3312020004;GNS_WNG_PRG;L. Jomblang;GUA V;487650;9098824;279;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Ngejring;;;;;;;
3312020004;GNS_WNG_PRG;L. Blimbing;GUA V;487467;9097736;;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Blimbing;;Pusat Depresi;;;;;
3312020004;GNS_WNG_PRG;L. Sentor;GUA V;485524;9099308;;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Kancu;;Pusat Depresi;;;;;
3312020004;GNS_WNG_PRG;L. TegalrRorubuh;GUA V;486324;9099744;;Jawa Tengah;Wonogiri;Paranggupito;Gendayakan;Sidoasri;;Lereng Depresi;;walet;;;
3312020005;GNS_WNG_PRG;L. Ngejring;GUA V;486661;9096953;258;Jawa Tengah;Wonogiri;Paranggupito;Sambiharjo;Ngejring;;Lereng Depresi;Jalan Setapak;;;;Sampah Banyak
3312020005;GNS_WNG_PRG;L. Kajor;GUA V;485199;9096606;238;Jawa Tengah;Wonogiri;Paranggupito;Sambiharjo;Kajor;;Pusat Depresi;Jalan Setapak;Walet dan Sriti;;;ada air dalam 100
3312020005;GNS_WNG_PRG;L. Kayuares;GUA V;486252;9097596;;Jawa Tengah;Wonogiri;Paranggupito;Sambiharjo;Pakis;;Lereng Depresi;;;;;Walet dan Sriti
3312020005;GNS_WNG_PRG;L. Borampo;GUA V;486637;9098374;;Jawa Tengah;Wonogiri;Paranggupito;Sambiharjo;Joho;;Pusat Depresi;;;;;-
3312020005;GNS_WNG_PRG;L. Bledak;GUA V;486291;9098204;;Jawa Tengah;Wonogiri;Paranggupito;Sambiharjo;Joho;;Pusat Depresi;;;;;-
3312020005;GNS_WNG_PRG;L. Jerukwangi;GUA V;484711;9098654;;Jawa Tengah;Wonogiri;Paranggupito;Sambiharjo;Jerukwangi;;;;;;;Banyak Pecahan Kaca
3312020005;GNS_WNG_PRG;L. NN;GUA V;483344;9098571;293;Jawa Tengah;Wonogiri;Paranggupito;Ketos;Blimbing;;Lereng Depresi;;;;;
3312020005;GNS_WNG_PRG;G. Cubik;GUA V;483516;9098184;303;Jawa Tengah;Wonogiri;Paranggupito;Ketos;Blimbing;;Lereng Depresi;;;;;
3312020005;GNS_WNG_PRG;L. Ngeledok;GUA V;483439;9099199;282;Jawa Tengah;Wonogiri;Paranggupito;Ketos;Karang Ged;;Lereng Depresi;;;;;
3312020006;GNS_WNG_PRG;L. Ngringin;GUA V;483098;9097191;225;Jawa Tengah;Wonogiri;Paranggupito;Ketos;Ketos;;;;;;;
3312020006;GNS_WNG_PRG;L. Sruput;GUA V;483063;9097276;230;Jawa Tengah;Wonogiri;Paranggupito;Ketos;Ketos;;;;;;;
3312020007;GNS_WNG_PRG;L. Kumoloretno;GUA V;482104;9099585;223;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Tlogorejo;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;L. Nglempir;GUA V;481396;9098783;193;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Lumujing;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;L. Songlurung;GUA V;480469;9096316;135;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Jamburejo;;Lereng Depresi;;;;;
3312020007;GNS_WNG_PRG;L. Jomblang Tritis;GUA V;480680;9097816;145;Jawa Tengah;Wonogiri;Paranggupito;Song. Bledeg;Ngandong;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Nondo;GUA V;487512;9099208;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Glagahombo;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Nondo II;GUA V;487451;9099414;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Glagahombo;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Johunut;GUA V;484526;9101468;346;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Johunut;;Lereng Depresi;Jalan Setapak;;;;
3312020008;GNS_WNG_PRG;L. NN;GUA V;483811;9100669;272;Jawa Tengah;Wonogiri;Paranggupito;Johunut;KLampok;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Ploso;GUA V;484050;9100897;273;Jawa Tengah;Wonogiri;Paranggupito;Johunut;KLampok;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Ngelo 1;GUA V;483045;9100564;177;Jawa Tengah;Wonogiri;Paranggupito;Johunut;KLampok;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Kelor;GUA V;486403;9101040;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Kembangampel;;;;;;;
3312020008;GNS_WNG_PRG;L. NN;GUA V;483510;9101042;243;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Kenteng;;Pusat Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Mloko;GUA V;484529;9101460;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Mloko;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Ngelo 2;GUA V;483112;9100450;245;Jawa Tengah;Wonogiri;Paranggupito;Johunut;nagan;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. NN;GUA V;482457;9100170;240;Jawa Tengah;Wonogiri;Paranggupito;Johunut;nagan;;Lereng Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Sempu;GUA V;485687;9100058;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Pakel;;Lereng Depresi;-;;;;
3312020008;GNS_WNG_PRG;L. Celengmati;GUA V;485102;9100330;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Pakel;;Pusat Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Petengan;GUA V;485422;9099686;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Pakel;;Lereng Depresi;;;;;Sumuran Buntu
3312020008;GNS_WNG_PRG;L. GunungJaten;GUA V;485372;9099878;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Pakel;;Lereng Depresi;;;;;-
3312020008;GNS_WNG_PRG;L. Prengguk;GUA V;484936;9100798;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Prengguk;;Pusat Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Mujing;GUA V;484154;9100058;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Pule;;Pusat Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Bendong;GUA V;484517;9099872;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Pule;;Pusat Depresi;;;;;
3312020008;GNS_WNG_PRG;L. Gunungcawik;GUA V;486347;9100038;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;Sumur;;Lereng Depresi;;;;;Sarang Walet
3312020008;GNS_WNG_PRG;L. Tlogokajang;GUA V;486789;9100940;;Jawa Tengah;Wonogiri;Paranggupito;Johunut;TlogoKajang;;Pusat Depresi;;;;;Tempat Pembuangan
